adju_geo_region,adju_geo_city,adju_geo_region_name,geo_dma_bespoke
MG,ITAU_DE_MINAS,MINAS_GERAIS,UNCLASSIFIED
MG,ITUIUTABA,MINAS_GERAIS,UNCLASSIFIED
MG,MATERLANDIA,MINAS_GERAIS,UNCLASSIFIED
MG,PIRACEMA,MINAS_GERAIS,BELO_HORIZONTE
MG,SANTA_MARIA_DO_SUACUI,MINAS_GERAIS,UNCLASSIFIED
MG,TIRADENTES,MINAS_GERAIS,BELO_HORIZONTE
MG,TRES_MARIAS,MINAS_GERAIS,UNCLASSIFIED
MG,UBAPORANGA,MINAS_GERAIS,UNCLASSIFIED
MT,CLAUDIA,MATO_GROSSO,UNCLASSIFIED
PA,GARRAFAO_DO_NORTE,PARA,BELEM
PB,CAAPORA,PARAIBA,JOAO_PESSOA
PB,CARRAPATEIRA,PARAIBA,UNCLASSIFIED
PB,COREMAS,PARAIBA,UNCLASSIFIED
PB,LAGOA_DE_DENTRO,PARAIBA,JOAO_PESSOA
PB,MULUNGU,PARAIBA,UNCLASSIFIED
PB,NATUBA,PARAIBA,JOAO_PESSOA
PB,PEDRA_LAVRADA,PARAIBA,UNCLASSIFIED
PE,BUENOS_AIRES,PERNAMBUCO,RECIFE
PE,CABO_DE_SANTO_AGOSTINHO,PERNAMBUCO,RECIFE
PE,INAJA,PERNAMBUCO,UNCLASSIFIED
PE,PAULISTA,PERNAMBUCO,RECIFE
PE,RIBEIRAO,PERNAMBUCO,RECIFE
PE,SANTA_FILOMENA,PERNAMBUCO,UNCLASSIFIED
PI,URUCUI,PIAUI,TERESINA
PR,MANFRINOPOLIS,PARANA,UNCLASSIFIED
PR,MARUMBI,PARANA,UNCLASSIFIED
PR,PALOTINA,PARANA,UNCLASSIFIED
PR,SAO_CAMILO,PARANA,UNCLASSIFIED
RJ,CAMBUCI,RIO_DE_JANEIRO,UNCLASSIFIED
RJ,CARAPEBUS,RIO_DE_JANEIRO,UNCLASSIFIED
RJ,ENGENHEIRO_PASSOS,RIO_DE_JANEIRO,UNCLASSIFIED
RJ,VALAO_DO_BARRO,RIO_DE_JANEIRO,UNCLASSIFIED
RN,CAICO,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RN,SAO_JOSE_DO_CAMPESTRE,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RS,CACHOEIRA_DO_SUL,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,CAMPESTRE_DA_SERRA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,ESPUMOSO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,GETULIO_VARGAS,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,HULHA_NEGRA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,MUCUM,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,PAVERAMA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,PICADA_CAFE,RIO_GRANDE_DO_SUL,PORTO_ALEGRE
RS,SANTO_ANGELO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,VILA_FLORES,RIO_GRANDE_DO_SUL,UNCLASSIFIED
SC,ARARANGUA,SANTA_CATARINA,UNCLASSIFIED
SC,LINDOIA_DO_SUL,SANTA_CATARINA,UNCLASSIFIED
SE,MARUIM,SERGIPE,ARACAJU
SP,ALVARO_DE_CARVALHO,SAO_PAULO,UNCLASSIFIED
SP,CAJOBI,SAO_PAULO,UNCLASSIFIED
SP,CRUZ_DAS_POSSES,SAO_PAULO,UNCLASSIFIED
SP,GUAIMBE,SAO_PAULO,UNCLASSIFIED
SP,GUARANI_DOESTE,SAO_PAULO,UNCLASSIFIED
SP,PANORAMA,SAO_PAULO,UNCLASSIFIED
SP,SANTA_ALBERTINA,SAO_PAULO,UNCLASSIFIED
SP,TANABI,SAO_PAULO,UNCLASSIFIED
TO,NOVA_OLINDA,TOCANTINS,UNCLASSIFIED
AL,DELMIRO_GOUVEIA,ALAGOAS,MACEIO
AL,OLHO_DAGUA_GRANDE,ALAGOAS,MACEIO
AM,AUTAZES,AMAZONAS,MANAUS
BA,ALMADINA,BAHIA,UNCLASSIFIED
BA,CORRENTINA,BAHIA,UNCLASSIFIED
BA,MALHADA,BAHIA,UNCLASSIFIED
BA,MATINA,BAHIA,UNCLASSIFIED
BA,MUTUIPE,BAHIA,UNCLASSIFIED
BA,TEODORO_SAMPAIO,BAHIA,SALVADOR
CE,BANABUIU,CEARA,FORTALEZA
CE,CAMPOS_SALES,CEARA,UNCLASSIFIED
CE,FEITICEIRO,CEARA,UNCLASSIFIED
CE,IGUATU,CEARA,UNCLASSIFIED
CE,SAO_SEBASTIAO,CEARA,UNCLASSIFIED
CE,SERRA_DO_FELIX,CEARA,UNCLASSIFIED
CE,TAPERUABA,CEARA,UNCLASSIFIED
ES,AGUIA_BRANCA,ESPIRITO_SANTO,UNCLASSIFIED
GO,GOUVELANDIA,GOIAS,UNCLASSIFIED
GO,SANTA_CRUZ_DE_GOIAS,GOIAS,UNCLASSIFIED
MA,LAGOA_DO_MATO,MARANHAO,UNCLASSIFIED
MA,PRIMEIRA_CRUZ,MARANHAO,SAO_LUIS
MA,SATUBINHA,MARANHAO,UNCLASSIFIED
MG,BOCAIUVA,MINAS_GERAIS,UNCLASSIFIED
MG,CAPELA_NOVA,MINAS_GERAIS,BELO_HORIZONTE
MG,CARMESIA,MINAS_GERAIS,UNCLASSIFIED
MG,DATAS,MINAS_GERAIS,UNCLASSIFIED
MG,DIOGO_DE_VASCONCELOS,MINAS_GERAIS,BELO_HORIZONTE
MG,GUAICUI,MINAS_GERAIS,UNCLASSIFIED
MG,GUIDOVAL,MINAS_GERAIS,UNCLASSIFIED
MG,ITAMBACURI,MINAS_GERAIS,UNCLASSIFIED
MG,MATA_VERDE,MINAS_GERAIS,UNCLASSIFIED
MG,MUNHOZ,MINAS_GERAIS,UNCLASSIFIED
MG,ONCA_DE_PITANGUI,MINAS_GERAIS,UNCLASSIFIED
MG,PALMA,MINAS_GERAIS,UNCLASSIFIED
MG,SAO_JOSE_DA_SAFIRA,MINAS_GERAIS,UNCLASSIFIED
MG,TOMBOS,MINAS_GERAIS,UNCLASSIFIED
MG,TOPAZIO,MINAS_GERAIS,UNCLASSIFIED
MT,DIAMANTINO,MATO_GROSSO,CUIABA
MT,PONTE_BRANCA,MATO_GROSSO,UNCLASSIFIED
PA,MARAJOARA,PARA,UNCLASSIFIED
PA,PACAJA,PARA,BELEM
PB,BAYEUX,PARAIBA,JOAO_PESSOA
PB,CUITE_DE_MAMANGUAPE,PARAIBA,JOAO_PESSOA
PB,GUARITA,PARAIBA,UNCLASSIFIED
PB,INGA,PARAIBA,UNCLASSIFIED
PB,REMIGIO,PARAIBA,UNCLASSIFIED
PI,BENEDITINOS,PIAUI,TERESINA
PI,JACOBINA_DO_PIAUI,PIAUI,UNCLASSIFIED
PR,APUCARANA,PARANA,UNCLASSIFIED
PR,ASSAI,PARANA,UNCLASSIFIED
PR,IVATE,PARANA,UNCLASSIFIED
PR,JARACATIA,PARANA,UNCLASSIFIED
PR,MAUA_DA_SERRA,PARANA,UNCLASSIFIED
PR,SAO_CARLOS_DO_IVAI,PARANA,UNCLASSIFIED
PR,SAO_JOSE_DA_BOA_VISTA,PARANA,UNCLASSIFIED
PR,TERRA_ROXA,PARANA,UNCLASSIFIED
PR,TUPINAMBA,PARANA,UNCLASSIFIED
PR,TURVO,PARANA,UNCLASSIFIED
RN,MAXARANGUAPE,RIO_GRANDE_DO_NORTE,NATAL
RN,PORTALEGRE,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RS,ANDRE_DA_ROCHA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,BOQUEIRAO_DO_LEAO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,CAXIAS_DO_SUL,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,CRUZALTENSE,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,FARROUPILHA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,IPE,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,JABOTICABA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,LIBERATO_SALZANO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,MATO_QUEIMADO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,NOVA_ALVORADA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,NOVA_PADUA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,QUARAI,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,RIOZINHO,RIO_GRANDE_DO_SUL,PORTO_ALEGRE
RS,TIO_HUGO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
SC,ERMO,SANTA_CATARINA,UNCLASSIFIED
SC,SANTA_TEREZINHA_DO_PROGRESSO,SANTA_CATARINA,UNCLASSIFIED
SE,ESTANCIA,SERGIPE,ARACAJU
SE,NOSSA_SENHORA_APARECIDA,SERGIPE,ARACAJU
SE,SANTA_LUZIA_DO_ITANHY,SERGIPE,ARACAJU
SP,ARAPEI,SAO_PAULO,UNCLASSIFIED
SP,ESPIGAO,SAO_PAULO,UNCLASSIFIED
SP,ESPIRITO_SANTO_DO_PINHAL,SAO_PAULO,CAMPINAS
SP,GETULINA,SAO_PAULO,UNCLASSIFIED
SP,ITAPIRAPUA_PAULISTA,SAO_PAULO,UNCLASSIFIED
SP,JACUBA,SAO_PAULO,UNCLASSIFIED
SP,JARINU,SAO_PAULO,UNCLASSIFIED
SP,JUNDIAI,SAO_PAULO,UNCLASSIFIED
SP,LENCOIS_PAULISTA,SAO_PAULO,UNCLASSIFIED
SP,PIRATININGA,SAO_PAULO,UNCLASSIFIED
SP,QUEIROZ,SAO_PAULO,UNCLASSIFIED
SP,SALTINHO,SAO_PAULO,CAMPINAS
SP,SOCORRO,SAO_PAULO,CAMPINAS
SP,URANIA,SAO_PAULO,UNCLASSIFIED
AM,TEFE,AMAZONAS,MANAUS
BA,BARRO_ALTO,BAHIA,SALVADOR
BA,MADRE_DE_DEUS,BAHIA,SALVADOR
BA,MIGUEL_CALMON,BAHIA,UNCLASSIFIED
CE,BARRA,CEARA,UNCLASSIFIED
CE,CAIO_PRADO,CEARA,UNCLASSIFIED
CE,SANTANA_DO_CARIRI,CEARA,UNCLASSIFIED
ES,JOATUBA,ESPIRITO_SANTO,UNCLASSIFIED
GO,CAMPINACU,GOIAS,UNCLASSIFIED
GO,JANDAIA,GOIAS,GOIANIA
GO,MOSSAMEDES,GOIAS,GOIANIA
GO,NIQUELANDIA,GOIAS,UNCLASSIFIED
GO,PALESTINA_DE_GOIAS,GOIAS,UNCLASSIFIED
GO,SAO_FRANCISCO_DE_GOIAS,GOIAS,GOIANIA
MA,BERNARDO_DO_MEARIM,MARANHAO,UNCLASSIFIED
MA,MATA_ROMA,MARANHAO,SAO_LUIS
MA,SAO_BENEDITO_DO_RIO_PRETO,MARANHAO,SAO_LUIS
MG,ALTO_CAPARAO,MINAS_GERAIS,BELO_HORIZONTE
MG,CRISOLITA,MINAS_GERAIS,UNCLASSIFIED
MG,DORES_DO_TURVO,MINAS_GERAIS,UNCLASSIFIED
MG,ENGENHEIRO_CORREIA,MINAS_GERAIS,UNCLASSIFIED
MG,EWBANK_DA_CAMARA,MINAS_GERAIS,UNCLASSIFIED
MG,IPUIUNA,MINAS_GERAIS,UNCLASSIFIED
MG,ITABIRA,MINAS_GERAIS,BELO_HORIZONTE
MG,LAJINHA,MINAS_GERAIS,UNCLASSIFIED
MG,MARIA_DA_FE,MINAS_GERAIS,UNCLASSIFIED
MG,MENDONCA,MINAS_GERAIS,UNCLASSIFIED
MG,NOVA_SERRANA,MINAS_GERAIS,UNCLASSIFIED
MG,OLARIA,MINAS_GERAIS,UNCLASSIFIED
MG,SANTA_CRUZ_DE_SALINAS,MINAS_GERAIS,UNCLASSIFIED
MG,SAO_GERALDO_DO_BAIXIO,MINAS_GERAIS,UNCLASSIFIED
MG,SAO_SEBASTIAO_DA_VITORIA,MINAS_GERAIS,UNCLASSIFIED
MG,SAO_SEBASTIAO_DO_MARANHAO,MINAS_GERAIS,UNCLASSIFIED
MG,SAO_TOMAS_DE_AQUINO,MINAS_GERAIS,UNCLASSIFIED
MT,LUCIARA,MATO_GROSSO,CUIABA
MT,QUERENCIA,MATO_GROSSO,CUIABA
PA,AMERICANO,PARA,UNCLASSIFIED
PA,CANAA_DOS_CARAJAS,PARA,BELEM
PA,SANTANA_DO_ARAGUAIA,PARA,BELEM
PA,SAO_DOMINGOS_DO_CAPIM,PARA,BELEM
PB,BORBOREMA,PARAIBA,JOAO_PESSOA
PB,CONGO,PARAIBA,UNCLASSIFIED
PB,SAO_SEBASTIAO_DO_UMBUZEIRO,PARAIBA,UNCLASSIFIED
PB,VIEIROPOLIS,PARAIBA,UNCLASSIFIED
PE,BARRA_DO_SIRINHAEM,PERNAMBUCO,UNCLASSIFIED
PE,IBIRANGA,PERNAMBUCO,UNCLASSIFIED
PE,ITACURUBA,PERNAMBUCO,UNCLASSIFIED
PE,JATIUCA,PERNAMBUCO,UNCLASSIFIED
PI,PARNAGUA,PIAUI,TERESINA
PR,AMPERE,PARANA,UNCLASSIFIED
PR,ANGULO,PARANA,UNCLASSIFIED
PR,IVAIPORA,PARANA,UNCLASSIFIED
PR,MANGUEIRINHA,PARANA,UNCLASSIFIED
PR,SANTA_CRUZ_DE_MONTE_CASTELO,PARANA,UNCLASSIFIED
PR,TAMBOARA,PARANA,UNCLASSIFIED
RJ,ARRAIAL_DO_CABO,RIO_DE_JANEIRO,UNCLASSIFIED
RJ,AVELAR,RIO_DE_JANEIRO,UNCLASSIFIED
RJ,RIO_DE_JANEIRO,RIO_DE_JANEIRO,RIO_DE_JANEIRO
RJ,IGUABA_GRANDE,RIO_DE_JANEIRO,UNCLASSIFIED
RJ,MORANGABA,RIO_DE_JANEIRO,UNCLASSIFIED
RJ,RETIRO_DO_MURIAE,RIO_DE_JANEIRO,UNCLASSIFIED
RN,ALTO_DO_RODRIGUES,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RN,DOUTOR_SEVERIANO,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RN,IGREJA_NOVA,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RO,NOVA_MAMORE,RONDONIA,UNCLASSIFIED
RS,BARRA_DO_OURO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,BOA_VISTA_DAS_MISSOES,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,BOZANO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,COLONIA_NOVA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,DONA_FRANCISCA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,NOVA_ROMA_DO_SUL,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,TAPEJARA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,VICTOR_GRAEFF,RIO_GRANDE_DO_SUL,UNCLASSIFIED
SC,BIGUACU,SANTA_CATARINA,FLORIANOPOLIS
SC,CORUPA,SANTA_CATARINA,UNCLASSIFIED
SP,ADAMANTINA,SAO_PAULO,UNCLASSIFIED
SP,ARUJA,SAO_PAULO,UNCLASSIFIED
SP,CAPORANGA,SAO_PAULO,UNCLASSIFIED
SP,JULIANIA,SAO_PAULO,UNCLASSIFIED
SP,JUQUITIBA,SAO_PAULO,SAO_PAULO
SP,PIACATU,SAO_PAULO,UNCLASSIFIED
TO,PONTES,TOCANTINS,UNCLASSIFIED
AC,MANCIO_LIMA,ACRE,RIO_BRANCO
AL,BELEM,ALAGOAS,MACEIO
AL,PAULO_JACINTO,ALAGOAS,MACEIO
AL,SAO_MIGUEL_DOS_CAMPOS,ALAGOAS,MACEIO
BA,AMARGOSA,BAHIA,UNCLASSIFIED
BA,BARROCAS,BAHIA,UNCLASSIFIED
BA,CASA_NOVA,BAHIA,UNCLASSIFIED
BA,GUIRAPA,BAHIA,UNCLASSIFIED
BA,ITAPICURU,BAHIA,SALVADOR
BA,JOSE_GONCALVES,BAHIA,UNCLASSIFIED
BA,MORPARA,BAHIA,UNCLASSIFIED
BA,NOVA_REDENCAO,BAHIA,SALVADOR
BA,SANTALUZ,BAHIA,SALVADOR
BA,SAO_DESIDERIO,BAHIA,UNCLASSIFIED
CE,ACOPIARA,CEARA,UNCLASSIFIED
CE,DONATO,CEARA,UNCLASSIFIED
CE,GRANJA,CEARA,FORTALEZA
CE,INGAZEIRAS,CEARA,UNCLASSIFIED
ES,ITAGUACU,ESPIRITO_SANTO,UNCLASSIFIED
ES,SERRA,ESPIRITO_SANTO,VITORIA
GO,ABADIA_DE_GOIAS,GOIAS,GOIANIA
GO,BELA_VISTA_DE_GOIAS,GOIAS,GOIANIA
GO,CACU,GOIAS,UNCLASSIFIED
GO,RIANAPOLIS,GOIAS,UNCLASSIFIED
GO,SANTA_TEREZA_DE_GOIAS,GOIAS,UNCLASSIFIED
GO,SAO_JOAO_DA_PARAUNA,GOIAS,GOIANIA
MA,MONCAO,MARANHAO,UNCLASSIFIED
MA,NOVA_OLINDA_DO_MARANHAO,MARANHAO,SAO_LUIS
MG,ABRE_CAMPO,MINAS_GERAIS,BELO_HORIZONTE
MG,AIURUOCA,MINAS_GERAIS,UNCLASSIFIED
MG,ALTOLANDIA,MINAS_GERAIS,UNCLASSIFIED
MG,CAMPO_BELO,MINAS_GERAIS,UNCLASSIFIED
MG,CARMO_DE_MINAS,MINAS_GERAIS,UNCLASSIFIED
MG,CENTRALINA,MINAS_GERAIS,UNCLASSIFIED
MG,CONCEICAO_DO_PARA,MINAS_GERAIS,UNCLASSIFIED
MG,CORINTO,MINAS_GERAIS,UNCLASSIFIED
MG,GRUPIARA,MINAS_GERAIS,UNCLASSIFIED
MG,LAGOA_DA_PRATA,MINAS_GERAIS,UNCLASSIFIED
MG,PATOS_DE_MINAS,MINAS_GERAIS,UNCLASSIFIED
MG,SILVANO,MINAS_GERAIS,UNCLASSIFIED
MG,VERMELHO_VELHO,MINAS_GERAIS,UNCLASSIFIED
MS,ITAQUIRAI,MATO_GROSSO_DO_SUL,UNCLASSIFIED
MT,ACORIZAL,MATO_GROSSO,CUIABA
MT,MATUPA,MATO_GROSSO,UNCLASSIFIED
PB,BOA_VENTURA,PARAIBA,UNCLASSIFIED
PB,SAO_JOSE_DOS_RAMOS,PARAIBA,JOAO_PESSOA
PB,SAO_SEBASTIAO_DE_LAGOA_DE_ROCA,PARAIBA,UNCLASSIFIED
PB,TRIUNFO,PARAIBA,UNCLASSIFIED
PE,BUIQUE,PERNAMBUCO,UNCLASSIFIED
PE,IBIRAJUBA,PERNAMBUCO,UNCLASSIFIED
PE,LAGOA_DO_OURO,PERNAMBUCO,UNCLASSIFIED
PI,BOCAINA,PIAUI,TERESINA
PI,INHUMA,PIAUI,TERESINA
PI,PATOS_DO_PIAUI,PIAUI,UNCLASSIFIED
PI,SAO_GONCALO_DO_PIAUI,PIAUI,TERESINA
PI,SAO_JOAO_DA_VARJOTA,PIAUI,UNCLASSIFIED
PR,JATAIZINHO,PARANA,UNCLASSIFIED
PR,LINDOESTE,PARANA,UNCLASSIFIED
PR,NOVA_ESPERANCA_DO_SUDOESTE,PARANA,UNCLASSIFIED
PR,PALMAS,PARANA,UNCLASSIFIED
PR,SEDE_ALVORADA,PARANA,UNCLASSIFIED
RJ,CALIFORNIA_DA_BARRA,RIO_DE_JANEIRO,UNCLASSIFIED
RJ,GETULANDIA,RIO_DE_JANEIRO,UNCLASSIFIED
RJ,MACUCO,RIO_DE_JANEIRO,UNCLASSIFIED
RJ,NOSSA_SENHORA_DA_PENHA,RIO_DE_JANEIRO,UNCLASSIFIED
RN,PASSA_E_FICA,RIO_GRANDE_DO_NORTE,NATAL
RN,PEDRA_GRANDE,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RO,GUAJARA_MIRIM,RONDONIA,UNCLASSIFIED
RO,SAO_FRANCISCO_DO_GUAPORE,RONDONIA,UNCLASSIFIED
RO,URUPA,RONDONIA,UNCLASSIFIED
RS,BARAO_DO_TRIUNFO,RIO_GRANDE_DO_SUL,PORTO_ALEGRE
RS,COLONIA_MEDEIROS,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,ESTANCIA_VELHA,RIO_GRANDE_DO_SUL,PORTO_ALEGRE
RS,MIRAGUAI,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,POCO_DAS_ANTAS,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,SAO_JOSE_DO_OURO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,SAO_MARCOS,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,SAO_MARTINHO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,XANGRI_LA,RIO_GRANDE_DO_SUL,PORTO_ALEGRE
SC,BALNEARIO_BARRA_DO_SUL,SANTA_CATARINA,UNCLASSIFIED
SC,GARCIA,SANTA_CATARINA,UNCLASSIFIED
SC,GUAPORANGA,SANTA_CATARINA,UNCLASSIFIED
SC,GUATA,SANTA_CATARINA,UNCLASSIFIED
SC,NOVA_ITABERABA,SANTA_CATARINA,UNCLASSIFIED
SP,ARACARIGUAMA,SAO_PAULO,UNCLASSIFIED
SP,BAGUACU,SAO_PAULO,UNCLASSIFIED
SP,BOA_ESPERANCA_DO_SUL,SAO_PAULO,UNCLASSIFIED
SP,CEDRAL,SAO_PAULO,UNCLASSIFIED
SP,GENERAL_SALGADO,SAO_PAULO,UNCLASSIFIED
SP,HORTOLANDIA,SAO_PAULO,CAMPINAS
SP,OSVALDO_CRUZ,SAO_PAULO,UNCLASSIFIED
SP,PARANAPUA,SAO_PAULO,UNCLASSIFIED
SP,SANTELMO,SAO_PAULO,UNCLASSIFIED
SP,TEODORO_SAMPAIO,SAO_PAULO,UNCLASSIFIED
TO,PRAIA_NORTE,TOCANTINS,UNCLASSIFIED
TO,TOCANTINOPOLIS,TOCANTINS,UNCLASSIFIED
AC,FEIJO,ACRE,RIO_BRANCO
AL,COLONIA_LEOPOLDINA,ALAGOAS,MACEIO
AM,AMATURA,AMAZONAS,MANAUS
AM,ANORI,AMAZONAS,MANAUS
AM,CACAU_PIRERA,AMAZONAS,UNCLASSIFIED
BA,DELFINO,BAHIA,UNCLASSIFIED
BA,DOM_BASILIO,BAHIA,UNCLASSIFIED
BA,IPIAU,BAHIA,UNCLASSIFIED
BA,JACARACI,BAHIA,UNCLASSIFIED
BA,MONTE_GORDO,BAHIA,UNCLASSIFIED
BA,SALDANHA,BAHIA,UNCLASSIFIED
CE,HORIZONTE,CEARA,FORTALEZA
CE,ITAITINGA,CEARA,FORTALEZA
CE,JAGUARIBE,CEARA,UNCLASSIFIED
CE,SAPUPARA,CEARA,UNCLASSIFIED
GO,ADELANDIA,GOIAS,GOIANIA
GO,ITAJA,GOIAS,UNCLASSIFIED
GO,MAMBAI,GOIAS,UNCLASSIFIED
GO,MESSIANOPOLIS,GOIAS,UNCLASSIFIED
MA,GOVERNADOR_EUGENIO_BARROS,MARANHAO,UNCLASSIFIED
MA,JATOBA,MARANHAO,UNCLASSIFIED
MA,PAULINO_NEVES,MARANHAO,SAO_LUIS
MG,ALMEIDA,MINAS_GERAIS,UNCLASSIFIED
MG,ARACAI,MINAS_GERAIS,BELO_HORIZONTE
MG,ARACUAI,MINAS_GERAIS,UNCLASSIFIED
MG,ARINOS,MINAS_GERAIS,UNCLASSIFIED
MG,CANDEIAS,MINAS_GERAIS,UNCLASSIFIED
MG,CLARAVAL,MINAS_GERAIS,UNCLASSIFIED
MG,CONCEICAO_DO_RIO_VERDE,MINAS_GERAIS,UNCLASSIFIED
MG,CONSELHEIRO_PENA,MINAS_GERAIS,UNCLASSIFIED
MG,FORMOSO,MINAS_GERAIS,UNCLASSIFIED
MG,ITABIRITO,MINAS_GERAIS,BELO_HORIZONTE
MG,ITAUNA,MINAS_GERAIS,UNCLASSIFIED
MG,LAGOA_SANTA,MINAS_GERAIS,BELO_HORIZONTE
MG,MIRAI,MINAS_GERAIS,UNCLASSIFIED
MG,MONTALVANIA,MINAS_GERAIS,UNCLASSIFIED
MG,NOVA_MODICA,MINAS_GERAIS,UNCLASSIFIED
MG,OURO_FINO,MINAS_GERAIS,UNCLASSIFIED
MG,SAO_FRANCISCO,MINAS_GERAIS,UNCLASSIFIED
MG,VOLTA_GRANDE,MINAS_GERAIS,UNCLASSIFIED
MT,PORTO_DOS_GAUCHOS,MATO_GROSSO,UNCLASSIFIED
PA,CURRALINHO,PARA,BELEM
PA,PONTA_DE_PEDRAS,PARA,BELEM
PA,TAUARI,PARA,UNCLASSIFIED
PA,TOME_ACU,PARA,BELEM
PB,AREIA_DE_BARAUNAS,PARAIBA,UNCLASSIFIED
PB,GADO_BRAVO,PARAIBA,UNCLASSIFIED
PE,SANTA_CRUZ_DO_CAPIBARIBE,PERNAMBUCO,UNCLASSIFIED
PE,TACAIMBO,PERNAMBUCO,UNCLASSIFIED
PI,CAMPO_GRANDE_DO_PIAUI,PIAUI,UNCLASSIFIED
PR,AREIA_BRANCA_DOS_ASSIS,PARANA,UNCLASSIFIED
PR,DOUTOR_ULYSSES,PARANA,CURITBA
PR,NOVA_TEBAS,PARANA,UNCLASSIFIED
PR,RIO_BRANCO_DO_SUL,PARANA,CURITBA
PR,SENGES,PARANA,UNCLASSIFIED
RJ,RIO_DAS_OSTRAS,RIO_DE_JANEIRO,UNCLASSIFIED
RJ,SANTA_RITA_DA_FLORESTA,RIO_DE_JANEIRO,UNCLASSIFIED
RO,VALE_DO_PARAISO,RONDONIA,PORTO_VELHO
RS,BUTIA,RIO_GRANDE_DO_SUL,PORTO_ALEGRE
RS,INHACORA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,JOIA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,PEDRO_OSORIO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,ROSARIO_DO_SUL,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,SANTA_ROSA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,TRAVESSEIRO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,TRES_FORQUILHAS,RIO_GRANDE_DO_SUL,PORTO_ALEGRE
SC,BANDEIRANTE,SANTA_CATARINA,UNCLASSIFIED
SC,LAGUNA,SANTA_CATARINA,UNCLASSIFIED
SC,PLANALTO_ALEGRE,SANTA_CATARINA,UNCLASSIFIED
SE,AMPARO_DE_SAO_FRANCISCO,SERGIPE,UNCLASSIFIED
SE,BOQUIM,SERGIPE,ARACAJU
SP,ARARAS,SAO_PAULO,UNCLASSIFIED
SP,BOCAINA,SAO_PAULO,UNCLASSIFIED
SP,BRODOWSKI,SAO_PAULO,UNCLASSIFIED
SP,CAJURU,SAO_PAULO,UNCLASSIFIED
SP,CHAVANTES,SAO_PAULO,UNCLASSIFIED
SP,CUIABA_PAULISTA,SAO_PAULO,UNCLASSIFIED
SP,IBIUNA,SAO_PAULO,SAO_PAULO
SP,NOVA_GUATAPORANGA,SAO_PAULO,UNCLASSIFIED
SP,SAO_MANUEL,SAO_PAULO,UNCLASSIFIED
TO,AGUIARNOPOLIS,TOCANTINS,UNCLASSIFIED
TO,BANDEIRANTES_DO_TOCANTINS,TOCANTINS,UNCLASSIFIED
TO,CARRASCO_BONITO,TOCANTINS,UNCLASSIFIED
AC,ACRELANDIA,ACRE,RIO_BRANCO
AL,CAMPO_GRANDE,ALAGOAS,MACEIO
AL,GIRAU_DO_PONCIANO,ALAGOAS,MACEIO
AM,MAUES,AMAZONAS,MANAUS
