gmt_trans_date,geo_dma,purchase,cancel
2/29/2020,549,31,9
2/29/2020,551,120,30
2/29/2020,553,29,6
2/29/2020,556,289,62
2/29/2020,564,111,20
2/29/2020,567,281,54
2/29/2020,574,114,16
2/29/2020,575,143,25
2/29/2020,584,74,15
2/29/2020,592,102,28
2/29/2020,600,90,21
2/29/2020,603,44,12
2/29/2020,619,137,39
2/29/2020,622,345,76
2/29/2020,630,344,51
2/29/2020,634,82,19
2/29/2020,635,1139,184
2/29/2020,636,164,30
2/29/2020,637,250,42
2/29/2020,647,36,6
2/29/2020,652,376,50
2/29/2020,656,57,9
2/29/2020,661,32,7
2/29/2020,676,68,17
2/29/2020,686,321,47
2/29/2020,705,85,16
2/29/2020,716,192,31
2/29/2020,724,122,23
2/29/2020,734,28,6
2/29/2020,736,22,3
2/29/2020,745,7,5
2/29/2020,752,253,50
2/29/2020,753,2182,417
2/29/2020,754,65,11
2/29/2020,756,47,11
2/29/2020,758,91,7
2/29/2020,762,76,12
2/29/2020,765,154,29
2/29/2020,766,22,5
2/29/2020,790,544,111
2/29/2020,798,1,0
2/29/2020,820,982,252
2/29/2020,825,867,237
2/29/2020,862,1912,345
3/1/2020,507,138,31
3/1/2020,511,2586,538
3/1/2020,515,360,75
3/1/2020,517,1280,233
3/1/2020,532,297,67
3/1/2020,540,91,14
3/1/2020,542,190,24
3/1/2020,565,27,3
3/1/2020,576,79,10
3/1/2020,577,156,41
3/1/2020,581,37,6
3/1/2020,597,17,7
3/1/2020,609,556,112
3/1/2020,613,1373,277
3/1/2020,622,304,50
3/1/2020,624,58,14
3/1/2020,625,193,35
3/1/2020,628,32,5
3/1/2020,630,303,65
3/1/2020,649,69,18
3/1/2020,652,338,53
3/1/2020,657,40,4
3/1/2020,662,62,9
3/1/2020,678,128,29
3/1/2020,693,163,37
3/1/2020,710,54,12
3/1/2020,734,19,4
3/1/2020,737,13,3
3/1/2020,746,70,2
3/1/2020,790,454,93
3/1/2020,798,0,0
3/1/2020,801,136,18
3/1/2020,802,37,6
3/1/2020,804,143,18
3/1/2020,821,49,13
3/1/2020,881,204,44
3/2/2020,500,188,45
3/2/2020,501,6989,2271
3/2/2020,502,50,13
3/2/2020,510,950,246
3/2/2020,517,1522,303
3/2/2020,520,91,18
3/2/2020,523,192,66
3/2/2020,537,58,13
3/2/2020,538,199,69
3/2/2020,539,1622,419
3/2/2020,542,211,63
3/2/2020,552,6,2
3/2/2020,554,31,9
3/2/2020,557,239,56
3/2/2020,564,105,35
3/2/2020,576,70,16
3/2/2020,597,13,4
3/2/2020,611,94,24
3/2/2020,613,1675,400
3/2/2020,616,1021,183
3/2/2020,617,525,129
3/2/2020,626,22,2
3/2/2020,634,118,37
3/2/2020,637,272,61
3/2/2020,643,37,14
3/2/2020,648,186,65
3/2/2020,650,505,88
3/2/2020,658,351,63
3/2/2020,670,151,31
3/2/2020,671,253,68
3/2/2020,676,77,21
3/2/2020,679,347,58
3/2/2020,682,134,32
3/2/2020,686,322,86
3/2/2020,691,134,53
3/2/2020,692,64,19
3/2/2020,702,136,34
3/2/2020,711,22,5
3/2/2020,725,189,38
3/2/2020,752,274,49
3/2/2020,759,102,20
3/2/2020,762,90,22
3/2/2020,764,83,12
3/2/2020,765,173,63
3/2/2020,771,48,11
3/2/2020,825,1217,413
3/2/2020,828,226,59
3/3/2020,0,25,7
3/3/2020,502,49,12
3/3/2020,504,2194,693
3/3/2020,505,1257,422
3/3/2020,508,537,165
3/3/2020,510,989,278
3/3/2020,514,306,98
3/3/2020,515,454,129
3/3/2020,516,61,10
3/3/2020,521,213,103
3/3/2020,523,175,62
3/3/2020,528,2139,664
3/3/2020,536,63,30
3/3/2020,540,97,23
3/3/2020,541,145,39
3/3/2020,542,205,43
3/3/2020,544,504,114
3/3/2020,545,82,32
3/3/2020,546,176,56
3/3/2020,551,136,59
3/3/2020,553,47,16
3/3/2020,557,196,45
3/3/2020,559,20,5
3/3/2020,561,488,163
3/3/2020,564,105,20
3/3/2020,569,36,13
3/3/2020,597,23,6
3/3/2020,605,72,23
3/3/2020,612,142,38
3/3/2020,618,3056,996
3/3/2020,623,4696,1232
3/3/2020,627,48,24
3/3/2020,634,119,30
3/3/2020,637,266,80
3/3/2020,640,395,102
3/3/2020,642,106,34
3/3/2020,643,54,14
3/3/2020,648,174,49
3/3/2020,659,949,285
3/3/2020,682,142,47
3/3/2020,717,40,9
3/3/2020,725,154,36
3/3/2020,745,17,5
3/3/2020,752,247,82
3/3/2020,756,72,17
3/3/2020,758,128,24
3/3/2020,759,70,16
3/3/2020,767,40,10
3/3/2020,773,66,20
3/3/2020,790,626,156
3/3/2020,804,127,37
3/3/2020,862,1960,547
3/3/2020,868,109,35
3/4/2020,0,26,5
3/4/2020,502,63,15
3/4/2020,503,82,26
3/4/2020,508,577,195
3/4/2020,514,334,98
3/4/2020,515,421,157
3/4/2020,516,59,17
3/4/2020,517,1388,330
3/4/2020,519,187,48
3/4/2020,520,80,29
3/4/2020,527,677,223
3/4/2020,528,2198,697
3/4/2020,532,355,77
3/4/2020,533,615,166
3/4/2020,546,145,41
3/4/2020,551,151,36
3/4/2020,553,43,11
3/4/2020,554,26,6
3/4/2020,567,359,103
3/4/2020,570,137,40
3/4/2020,575,160,46
3/4/2020,577,172,54
3/4/2020,581,35,14
3/4/2020,596,11,1
3/4/2020,603,59,25
3/4/2020,609,740,196
3/4/2020,613,1520,455
3/4/2020,622,440,105
3/4/2020,625,296,85
3/4/2020,631,15,5
3/4/2020,633,212,50
3/4/2020,635,1290,289
3/4/2020,636,206,62
3/4/2020,640,407,99
3/4/2020,651,113,20
3/4/2020,657,61,15
3/4/2020,662,84,23
3/4/2020,671,238,58
3/4/2020,675,151,49
3/4/2020,679,323,81
3/4/2020,686,324,99
3/4/2020,711,24,8
3/4/2020,716,231,68
3/4/2020,718,212,65
3/4/2020,722,194,33
3/4/2020,736,29,11
3/4/2020,737,24,7
3/4/2020,743,112,32
3/4/2020,744,336,238
3/4/2020,746,91,18
3/4/2020,755,44,12
3/4/2020,759,101,25
3/4/2020,766,27,8
3/4/2020,789,281,99
3/4/2020,800,139,36
3/4/2020,828,234,71
3/4/2020,855,269,59
3/4/2020,881,248,97
3/5/2020,502,46,12
3/5/2020,509,101,26
3/5/2020,515,424,140
3/5/2020,516,41,6
3/5/2020,519,182,70
3/5/2020,523,175,67
3/5/2020,528,2381,660
3/5/2020,530,150,39
3/5/2020,538,210,74
3/5/2020,551,149,46
3/5/2020,555,165,43
3/5/2020,575,158,33
3/5/2020,596,6,2
3/5/2020,600,111,29
3/5/2020,602,4177,1213
3/5/2020,603,46,14
3/5/2020,609,660,186
3/5/2020,610,80,27
3/5/2020,617,515,157
3/5/2020,619,168,52
3/5/2020,623,4973,1185
3/5/2020,625,296,100
3/5/2020,631,18,3
3/5/2020,639,38,4
3/5/2020,643,40,5
3/5/2020,650,510,97
3/5/2020,662,84,26
3/5/2020,671,240,66
3/5/2020,673,67,15
3/5/2020,686,294,94
3/5/2020,687,150,30
3/5/2020,709,189,59
3/5/2020,716,223,40
3/5/2020,722,178,34
3/5/2020,746,66,18
3/5/2020,749,40,13
3/5/2020,752,264,78
3/5/2020,760,39,23
3/5/2020,765,188,55
3/5/2020,770,1516,371
3/5/2020,798,1,0
3/5/2020,803,8480,2632
3/5/2020,804,127,38
3/5/2020,820,1272,379
3/5/2020,839,1142,389
3/5/2020,855,284,93
3/5/2020,866,467,161
3/6/2020,503,82,24
3/6/2020,505,1327,327
3/6/2020,507,176,42
3/6/2020,509,119,19
3/6/2020,512,976,258
3/6/2020,513,168,38
3/6/2020,516,45,8
3/6/2020,518,327,76
3/6/2020,519,169,50
3/6/2020,522,145,30
3/6/2020,525,37,10
3/6/2020,526,35,6
3/6/2020,530,130,39
3/6/2020,535,644,159
3/6/2020,539,1634,463
3/6/2020,548,475,185
3/6/2020,552,13,1
3/6/2020,557,250,50
3/6/2020,560,706,230
3/6/2020,563,393,110
3/6/2020,570,133,27
3/6/2020,573,207,58
3/6/2020,574,132,50
3/6/2020,576,74,25
3/6/2020,583,4,0
3/6/2020,603,36,9
3/6/2020,604,92,24
3/6/2020,605,89,21
3/6/2020,606,40,8
3/6/2020,609,689,208
3/6/2020,611,71,28
3/6/2020,612,174,25
3/6/2020,613,1520,429
3/6/2020,634,115,12
3/6/2020,635,1171,304
3/6/2020,638,15,1
3/6/2020,642,98,25
3/6/2020,649,84,24
3/6/2020,657,65,12
3/6/2020,676,71,12
3/6/2020,679,328,83
3/6/2020,686,276,67
3/6/2020,687,134,24
3/6/2020,702,109,12
3/6/2020,710,101,24
3/6/2020,734,28,6
3/6/2020,737,25,4
3/6/2020,746,67,21
3/6/2020,755,59,6
3/6/2020,756,77,14
3/6/2020,800,168,56
3/6/2020,811,296,84
3/6/2020,820,1227,457
3/6/2020,839,1067,372
3/6/2020,862,1972,516
3/6/2020,881,228,89
3/7/2020,0,21,5
3/7/2020,504,2136,545
3/7/2020,507,120,43
3/7/2020,514,285,65
3/7/2020,523,170,62
3/7/2020,525,28,4
3/7/2020,526,44,15
3/7/2020,527,729,193
3/7/2020,528,2175,492
3/7/2020,532,296,77
3/7/2020,534,1695,322
3/7/2020,540,65,9
3/7/2020,541,141,33
3/7/2020,542,178,36
3/7/2020,545,85,20
3/7/2020,546,133,38
3/7/2020,547,157,31
3/7/2020,549,22,8
3/7/2020,550,66,23
3/7/2020,555,148,46
3/7/2020,559,29,1
3/7/2020,564,80,23
3/7/2020,566,235,46
3/7/2020,570,76,31
3/7/2020,577,141,38
3/7/2020,592,86,19
3/7/2020,604,57,22
3/7/2020,605,46,20
3/7/2020,622,426,78
3/7/2020,624,41,14
3/7/2020,634,81,21
3/7/2020,639,20,9
3/7/2020,644,26,8
3/7/2020,649,69,18
3/7/2020,656,61,14
3/7/2020,661,45,23
3/7/2020,673,52,7
3/7/2020,675,126,31
3/7/2020,676,56,13
3/7/2020,691,88,19
3/7/2020,693,210,88
3/7/2020,711,16,10
3/7/2020,717,33,10
3/7/2020,718,193,57
3/7/2020,722,95,32
3/7/2020,725,95,18
3/7/2020,743,100,30
3/7/2020,744,247,181
3/7/2020,753,2053,515
3/7/2020,755,20,4
3/7/2020,789,236,111
3/7/2020,790,449,103
3/7/2020,798,2,0
3/7/2020,801,124,46
3/7/2020,802,43,7
3/7/2020,807,4182,1563
3/7/2020,813,103,27
3/7/2020,819,2005,671
3/7/2020,828,193,65
3/7/2020,839,943,289
3/7/2020,855,176,82
3/7/2020,862,1921,487
3/8/2020,0,11,5
3/8/2020,503,66,11
3/8/2020,504,1656,453
3/8/2020,505,886,245
3/8/2020,506,1190,449
3/8/2020,510,755,170
3/8/2020,513,120,25
3/8/2020,517,980,187
3/8/2020,523,124,34
3/8/2020,527,617,147
3/8/2020,534,1507,376
3/8/2020,535,362,110
3/8/2020,547,122,23
3/8/2020,549,20,6
3/8/2020,550,60,11
3/8/2020,555,156,56
3/8/2020,557,203,55
3/8/2020,560,536,158
3/8/2020,563,318,97
3/8/2020,569,16,4
3/8/2020,592,87,14
3/8/2020,597,8,1
3/8/2020,602,3180,831
3/8/2020,616,761,188
3/8/2020,623,3997,889
3/8/2020,626,4,3
3/8/2020,627,45,10
3/8/2020,636,118,43
3/8/2020,637,187,49
3/8/2020,640,230,58
3/8/2020,649,39,15
3/8/2020,669,194,75
3/8/2020,670,83,44
3/8/2020,679,279,71
3/8/2020,682,112,29
3/8/2020,693,188,51
3/8/2020,698,80,19
3/8/2020,716,103,22
3/8/2020,717,34,5
3/8/2020,725,83,11
3/8/2020,762,64,16
3/8/2020,764,50,6
3/8/2020,770,1142,302
3/8/2020,789,198,87
3/8/2020,813,123,33
3/8/2020,820,1194,365
3/8/2020,839,818,233
3/8/2020,868,82,17
3/8/2020,881,206,65
3/9/2020,500,186,81
3/9/2020,501,5891,2801
3/9/2020,504,2015,763
3/9/2020,508,506,143
3/9/2020,509,103,40
3/9/2020,512,747,321
3/9/2020,515,482,203
3/9/2020,516,31,17
3/9/2020,521,238,121
3/9/2020,524,4213,1025
3/9/2020,525,57,17
3/9/2020,528,2208,844
3/9/2020,536,53,14
3/9/2020,537,61,16
3/9/2020,539,1689,554
3/9/2020,543,189,65
3/9/2020,544,461,157
3/9/2020,547,138,44
3/9/2020,555,180,70
3/9/2020,560,644,290
3/9/2020,563,403,130
3/9/2020,583,5,0
3/9/2020,584,68,31
3/9/2020,622,492,110
3/9/2020,625,237,98
3/9/2020,633,174,46
3/9/2020,638,21,4
3/9/2020,643,57,9
3/9/2020,649,82,30
3/9/2020,661,41,14
3/9/2020,687,128,38
3/9/2020,691,111,40
3/9/2020,710,88,28
3/9/2020,725,162,42
3/9/2020,734,26,4
3/9/2020,744,278,251
3/9/2020,749,48,10
3/9/2020,752,259,136
3/9/2020,754,73,28
3/9/2020,762,104,39
3/9/2020,789,268,136
3/9/2020,798,2,0
3/9/2020,800,143,56
3/9/2020,801,138,67
3/9/2020,811,305,160
3/9/2020,862,1961,647
3/10/2020,501,5847,3593
3/10/2020,504,1991,1090
3/10/2020,515,473,207
3/10/2020,516,31,36
3/10/2020,517,1190,425
3/10/2020,518,261,121
3/10/2020,525,37,15
3/10/2020,535,490,242
3/10/2020,536,47,36
3/10/2020,541,154,92
3/10/2020,542,197,72
3/10/2020,543,182,101
3/10/2020,552,7,1
3/10/2020,561,440,228
3/10/2020,565,27,11
3/10/2020,576,72,34
3/10/2020,583,5,1
3/10/2020,606,43,15
3/10/2020,609,630,301
3/10/2020,611,66,21
3/10/2020,617,488,264
3/10/2020,626,14,7
3/10/2020,632,128,36
3/10/2020,635,1077,478
3/10/2020,636,200,70
3/10/2020,639,26,20
3/10/2020,641,827,268
3/10/2020,675,165,76
3/10/2020,676,88,20
3/10/2020,682,151,68
3/10/2020,687,126,45
3/10/2020,693,255,95
3/10/2020,718,200,71
3/10/2020,724,144,69
3/10/2020,734,26,9
3/10/2020,737,34,14
3/10/2020,743,115,33
3/10/2020,745,15,3
3/10/2020,752,258,130
3/10/2020,770,1470,588
3/10/2020,773,73,39
3/10/2020,789,286,174
3/10/2020,798,3,1
3/10/2020,813,125,50
3/10/2020,819,1888,1112
3/10/2020,828,171,103
3/11/2020,508,418,333
3/11/2020,513,131,88
3/11/2020,523,119,134
3/11/2020,526,41,23
3/11/2020,527,697,389
3/11/2020,528,2288,1098
3/11/2020,531,88,56
3/11/2020,533,462,350
3/11/2020,535,499,327
3/11/2020,538,128,141
3/11/2020,542,157,139
3/11/2020,543,171,124
3/11/2020,545,90,41
3/11/2020,546,152,81
3/11/2020,548,484,368
3/11/2020,552,3,1
3/11/2020,554,28,18
3/11/2020,563,355,220
3/11/2020,567,328,206
3/11/2020,570,104,53
3/11/2020,574,66,70
3/11/2020,576,68,44
3/11/2020,597,12,10
3/11/2020,603,45,22
3/11/2020,612,101,41
3/11/2020,618,3127,1494
3/11/2020,624,50,38
3/11/2020,630,329,147
3/11/2020,631,15,6
3/11/2020,632,99,57
3/11/2020,638,26,7
3/11/2020,641,743,364
3/11/2020,656,84,24
3/11/2020,659,889,428
3/11/2020,661,60,26
3/11/2020,669,195,172
3/11/2020,670,133,72
3/11/2020,675,124,83
3/11/2020,676,59,33
3/11/2020,686,271,144
3/11/2020,692,87,34
3/11/2020,693,257,144
3/11/2020,698,96,50
3/11/2020,709,154,59
3/11/2020,737,23,8
3/11/2020,743,115,62
3/11/2020,749,48,11
3/11/2020,751,2046,1243
3/11/2020,755,28,9
3/11/2020,756,53,23
3/11/2020,764,48,45
3/11/2020,766,23,11
3/11/2020,767,44,17
3/11/2020,798,0,1
3/11/2020,803,8104,4348
3/11/2020,804,142,81
3/11/2020,839,1134,597
3/11/2020,868,100,63
3/12/2020,508,85,127
3/12/2020,509,24,22
3/12/2020,513,27,33
3/12/2020,516,9,3
3/12/2020,521,47,72
3/12/2020,527,194,156
3/12/2020,528,562,499
3/12/2020,530,52,40
3/12/2020,545,19,23
3/12/2020,549,6,8
3/12/2020,551,25,37
3/12/2020,557,64,54
3/12/2020,566,55,73
3/12/2020,571,78,61
3/12/2020,577,46,38
3/12/2020,582,7,18
3/12/2020,597,3,4
3/12/2020,604,20,15
3/12/2020,606,9,4
3/12/2020,622,118,73
3/12/2020,625,51,46
3/12/2020,626,8,6
3/12/2020,636,69,47
3/12/2020,640,90,54
3/12/2020,643,15,9
3/12/2020,647,6,2
3/12/2020,678,81,63
3/12/2020,687,30,27
3/12/2020,691,32,40
3/12/2020,709,59,32
3/12/2020,710,17,20
3/12/2020,722,40,24
3/12/2020,745,7,7
3/12/2020,746,11,7
3/12/2020,752,85,58
3/12/2020,758,27,38
3/12/2020,760,16,19
3/12/2020,767,19,7
3/12/2020,770,514,434
3/12/2020,790,154,200
3/12/2020,820,378,409
3/12/2020,862,699,499
1/1/2020,510,532,72
1/1/2020,536,41,10
1/1/2020,557,165,28
1/1/2020,570,347,47
1/1/2020,574,79,10
1/1/2020,583,1,0
1/1/2020,600,49,7
1/1/2020,635,575,94
1/1/2020,642,46,10
1/1/2020,718,95,31
1/1/2020,743,76,10
1/1/2020,747,12,2
1/2/2020,524,3544,585
1/2/2020,532,342,61
1/2/2020,539,1685,229
1/2/2020,556,346,62
1/2/2020,584,53,18
1/2/2020,592,89,15
1/2/2020,635,1059,171
1/2/2020,649,78,11
1/2/2020,658,285,55
1/2/2020,671,206,47
1/2/2020,718,150,35
1/2/2020,743,105,12
1/2/2020,745,12,1
1/2/2020,802,44,10
1/3/2020,508,528,91
1/3/2020,509,81,20
1/3/2020,519,197,29
1/3/2020,524,3875,620
1/3/2020,556,420,55
1/3/2020,557,253,41
1/3/2020,563,380,57
1/3/2020,582,29,6
1/3/2020,640,392,71
1/3/2020,659,887,144
1/3/2020,675,126,24
1/3/2020,682,116,13
1/3/2020,702,99,12
1/3/2020,736,28,3
1/3/2020,764,58,3
1/3/2020,767,44,9
1/3/2020,810,124,18
1/4/2020,537,36,9
1/4/2020,612,106,18
1/4/2020,619,120,18
1/4/2020,636,147,27
1/4/2020,643,35,6
1/4/2020,644,16,2
1/4/2020,682,97,21
1/4/2020,754,50,7
1/4/2020,825,944,181
1/5/2020,532,274,41
1/5/2020,540,73,13
1/5/2020,555,194,26
1/5/2020,597,13,1
1/5/2020,600,69,14
1/5/2020,618,2376,270
1/5/2020,619,98,10
1/5/2020,717,30,6
1/5/2020,718,91,15
1/5/2020,819,2013,302
1/6/2020,501,7364,1170
1/6/2020,502,48,7
1/6/2020,545,89,13
1/6/2020,549,24,3
1/6/2020,577,155,38
1/6/2020,588,140,28
1/6/2020,616,798,146
1/6/2020,656,46,3
1/6/2020,687,161,23
1/6/2020,771,72,11
1/6/2020,807,5334,957
1/7/2020,522,113,22
1/7/2020,537,54,8
1/7/2020,612,122,15
1/7/2020,649,81,4
1/7/2020,734,13,2
1/7/2020,767,48,10
1/8/2020,517,996,176
1/8/2020,566,298,47
1/8/2020,633,160,22
1/8/2020,644,23,11
1/8/2020,825,1233,264
1/9/2020,551,129,35
1/9/2020,557,219,45
1/9/2020,567,451,67
1/9/2020,588,152,20
1/9/2020,644,23,2
1/9/2020,670,121,18
1/9/2020,682,154,32
1/9/2020,747,25,1
1/9/2020,868,86,18
1/10/2020,518,375,39
1/10/2020,526,56,9
1/10/2020,534,1842,246
1/10/2020,549,19,4
1/10/2020,551,158,32
1/10/2020,552,3,2
1/10/2020,582,38,5
1/10/2020,611,68,6
1/10/2020,639,34,7
1/10/2020,640,316,72
1/10/2020,651,83,13
1/10/2020,676,83,24
1/10/2020,687,97,21
1/10/2020,725,123,17
1/10/2020,789,283,54
1/10/2020,802,47,4
1/10/2020,803,9145,1388
1/10/2020,813,116,15
1/11/2020,518,376,43
1/11/2020,535,454,88
1/11/2020,540,78,10
1/11/2020,566,241,24
1/11/2020,600,60,11
1/11/2020,612,116,15
1/11/2020,623,4033,525
1/11/2020,633,145,16
1/11/2020,644,30,5
1/11/2020,670,94,13
1/11/2020,740,5,2
1/11/2020,751,2284,297
1/11/2020,753,1981,321
1/12/2020,513,134,11
1/12/2020,520,67,6
1/12/2020,521,281,45
1/12/2020,546,133,14
1/12/2020,549,29,5
1/12/2020,559,20,1
1/12/2020,560,582,87
1/12/2020,566,258,27
1/12/2020,567,266,50
1/12/2020,571,429,58
1/12/2020,628,62,4
1/12/2020,637,187,23
1/12/2020,639,22,7
1/12/2020,651,61,8
1/12/2020,661,28,3
1/12/2020,710,42,8
1/12/2020,758,63,10
1/12/2020,759,51,6
1/12/2020,810,105,23
1/12/2020,839,1333,232
1/13/2020,505,1517,292
1/13/2020,517,1030,172
1/13/2020,518,426,44
1/13/2020,544,414,84
1/13/2020,546,164,32
1/13/2020,564,85,20
1/13/2020,583,2,1
1/13/2020,588,149,33
1/13/2020,597,23,3
1/13/2020,603,43,8
1/13/2020,635,1079,159
1/13/2020,640,306,62
1/13/2020,656,75,12
1/13/2020,669,234,41
1/13/2020,692,72,21
1/13/2020,710,61,6
1/13/2020,771,64,7
1/13/2020,813,117,24
1/13/2020,866,600,105
1/14/2020,530,146,26
1/14/2020,536,52,10
1/14/2020,598,20,4
1/14/2020,640,257,55
1/14/2020,662,74,15
1/14/2020,691,120,29
1/14/2020,749,35,11
1/14/2020,754,68,18
1/14/2020,802,42,7
1/14/2020,803,8900,1623
1/15/2020,508,502,88
1/15/2020,512,937,191
1/15/2020,542,164,31
1/15/2020,547,120,19
1/15/2020,570,173,38
1/15/2020,603,46,14
1/15/2020,651,91,22
1/15/2020,740,7,2
1/15/2020,753,2112,410
1/15/2020,756,75,14
1/15/2020,766,33,6
1/15/2020,771,72,9
1/15/2020,855,265,61
1/15/2020,862,1861,386
1/16/2020,504,2331,441
1/16/2020,524,4599,699
1/16/2020,526,37,7
1/16/2020,574,111,17
1/16/2020,641,649,138
1/16/2020,644,38,6
1/16/2020,682,135,29
1/16/2020,686,270,50
1/16/2020,716,211,43
1/16/2020,755,38,4
1/16/2020,764,64,14
1/16/2020,807,6526,1313
1/17/2020,533,594,125
1/17/2020,547,156,56
1/17/2020,554,23,4
1/17/2020,557,255,29
1/17/2020,559,21,3
1/17/2020,622,456,71
1/17/2020,635,1123,168
1/17/2020,641,739,124
1/17/2020,647,21,3
1/17/2020,687,107,47
1/18/2020,519,134,21
1/18/2020,600,72,13
1/18/2020,610,77,15
1/18/2020,617,545,61
1/18/2020,637,265,43
1/18/2020,640,284,46
1/18/2020,641,688,84
1/18/2020,650,287,50
1/18/2020,669,190,50
1/18/2020,682,108,16
1/18/2020,687,80,27
1/18/2020,724,117,35
1/18/2020,734,19,5
1/18/2020,743,69,17
1/18/2020,745,7,3
1/18/2020,766,15,3
1/18/2020,789,217,41
1/18/2020,810,103,16
1/19/2020,507,116,22
1/19/2020,540,69,12
1/19/2020,556,257,44
1/19/2020,566,276,47
1/19/2020,588,103,22
1/19/2020,605,39,6
1/19/2020,649,59,11
1/19/2020,724,81,11
1/19/2020,759,52,4
1/20/2020,518,235,48
1/20/2020,542,167,27
1/20/2020,577,205,37
1/20/2020,610,56,10
1/20/2020,628,56,6
1/20/2020,643,37,6
1/20/2020,648,146,26
1/20/2020,651,82,13
1/20/2020,652,324,56
1/20/2020,670,138,11
1/20/2020,671,226,34
1/20/2020,745,28,3
1/20/2020,751,2406,402
1/20/2020,753,2152,337
1/21/2020,582,31,3
1/21/2020,632,84,26
1/21/2020,647,14,6
1/21/2020,736,22,5
1/21/2020,800,163,33
1/21/2020,807,6055,1322
1/22/2020,533,580,93
1/22/2020,559,25,2
1/22/2020,565,33,1
1/22/2020,569,47,4
1/22/2020,573,220,30
1/22/2020,622,379,73
1/22/2020,652,323,39
1/22/2020,673,42,8
1/22/2020,764,51,2
1/23/2020,0,26,4
1/23/2020,518,267,46
1/23/2020,526,44,9
1/23/2020,542,152,38
1/23/2020,544,439,93
1/23/2020,619,156,19
1/23/2020,623,4001,869
1/23/2020,647,7,4
1/23/2020,659,838,150
1/23/2020,675,112,25
1/23/2020,762,88,12
1/23/2020,773,64,13
1/23/2020,811,340,61
1/24/2020,537,53,9
1/24/2020,554,17,2
1/24/2020,597,12,1
1/24/2020,603,49,9
1/24/2020,604,112,19
1/24/2020,611,64,12
1/24/2020,669,253,47
1/24/2020,751,2335,439
1/24/2020,801,148,18
1/25/2020,0,15,3
1/25/2020,532,316,45
1/25/2020,554,9,2
1/25/2020,588,120,23
1/25/2020,604,65,18
1/25/2020,619,130,17
1/25/2020,623,4551,658
1/25/2020,702,80,12
1/25/2020,736,19,6
1/25/2020,798,3,0
1/25/2020,820,921,142
1/25/2020,855,245,45
1/26/2020,637,233,39
1/26/2020,644,17,2
1/26/2020,651,63,11
1/26/2020,656,52,5
1/26/2020,662,31,1
1/26/2020,673,23,3
1/26/2020,679,289,40
1/26/2020,702,93,8
1/26/2020,705,67,11
1/26/2020,725,103,17
1/26/2020,746,37,10
1/26/2020,820,818,172
1/26/2020,881,145,24
1/27/2020,502,42,8
1/27/2020,537,66,9
1/27/2020,540,108,19
1/27/2020,548,599,126
1/27/2020,577,189,41
1/27/2020,619,150,26
1/27/2020,622,427,71
1/27/2020,632,102,27
1/27/2020,643,46,11
1/27/2020,659,788,150
1/27/2020,718,143,49
1/27/2020,746,47,13
1/28/2020,513,138,36
1/28/2020,514,270,60
1/28/2020,516,43,8
1/28/2020,521,349,72
1/28/2020,533,573,112
1/28/2020,548,544,113
1/28/2020,557,216,54
1/28/2020,571,445,91
1/28/2020,581,34,4
1/28/2020,600,82,15
1/28/2020,616,818,152
1/28/2020,618,2801,492
1/28/2020,624,51,6
1/28/2020,656,73,17
1/28/2020,673,32,6
1/28/2020,675,136,34
1/28/2020,765,152,32
1/28/2020,766,13,0
1/28/2020,800,147,32
1/28/2020,866,415,116
1/29/2020,508,501,87
1/29/2020,536,65,15
1/29/2020,543,219,40
1/29/2020,627,37,8
1/29/2020,641,660,117
1/29/2020,650,304,46
1/29/2020,657,43,6
1/29/2020,661,35,6
1/29/2020,670,139,19
1/29/2020,693,218,45
1/29/2020,754,66,14
1/30/2020,514,348,78
1/30/2020,519,152,38
1/30/2020,529,328,54
1/30/2020,537,68,7
1/30/2020,543,204,50
1/30/2020,560,747,154
1/30/2020,581,25,2
1/30/2020,718,120,29
1/30/2020,807,5786,1297
1/31/2020,0,24,4
1/31/2020,528,2259,440
1/31/2020,536,65,13
1/31/2020,545,106,32
1/31/2020,596,5,2
1/31/2020,624,68,3
1/31/2020,698,88,19
1/31/2020,705,71,19
1/31/2020,745,23,4
1/31/2020,765,211,38
1/31/2020,803,8757,1761
2/1/2020,505,1058,196
2/1/2020,516,25,7
2/1/2020,528,1960,325
2/1/2020,554,10,2
2/1/2020,556,350,54
2/1/2020,560,613,117
2/1/2020,592,81,14
2/1/2020,606,19,4
2/1/2020,625,152,24
2/1/2020,636,140,25
2/1/2020,671,187,34
2/1/2020,710,40,9
2/1/2020,724,111,20
2/1/2020,725,91,17
2/1/2020,762,56,18
2/1/2020,790,435,61
2/1/2020,804,119,34
2/1/2020,828,216,30
2/2/2020,503,64,11
2/2/2020,513,132,21
2/2/2020,517,766,116
2/2/2020,532,260,59
2/2/2020,563,356,61
2/2/2020,576,55,9
2/2/2020,609,451,82
2/2/2020,632,85,9
2/2/2020,637,172,37
2/2/2020,638,10,2
2/2/2020,676,87,12
2/2/2020,698,57,8
2/2/2020,725,74,11
2/2/2020,751,1664,311
2/3/2020,509,83,20
2/3/2020,510,820,168
2/3/2020,519,184,38
2/3/2020,623,3925,833
2/3/2020,669,239,44
2/3/2020,682,119,24
2/3/2020,718,133,31
2/3/2020,725,111,23
2/3/2020,770,1384,301
2/3/2020,802,29,9
2/4/2020,511,3259,766
2/4/2020,536,64,16
2/4/2020,556,459,69
2/4/2020,564,93,22
